Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Total Sale,Time of the day,Day of the week
183-21-3799,Giza,Naypyitaw,Normal,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,2026-04-20 15:14:00,Ewallet,698.67,4.761904762,34.9335,698.67,Afternoon,Tuesday
268-20-3585,Giza,Naypyitaw,Normal,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,2026-04-20 12:50:00,Ewallet,124.65,4.761904762,6.2325,124.64999999999999,Afternoon,Monday
735-32-9839,Giza,Naypyitaw,Member,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,2026-04-20 10:36:00,Ewallet,789.6,4.761904762,39.48,789.6,Morning,Thursday
258-92-7466,Alex,Yangon,Normal,Health and beauty,35.68,5,8.92,187.32,2019-02-06,2026-04-20 18:33:00,Credit card,178.4,4.761904762,8.92,178.4,Evening,Wednesday
857-16-3520,Alex,Yangon,Member,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,2026-04-20 16:06:00,Ewallet,500.22,4.761904762,25.011,500.21999999999997,Afternoon,Thursday
482-17-1179,Alex,Yangon,Member,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,2026-04-20 12:47:00,Credit card,35.82,4.761904762,1.791,35.82,Afternoon,Saturday
788-21-5741,Alex,Yangon,Normal,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,2026-04-20 13:34:00,Credit card,136.14,4.761904762,6.807,136.14000000000001,Afternoon,Sunday
821-14-9046,Cairo,Mandalay,Member,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,2026-04-20 15:04:00,Credit card,104.88,4.761904762,5.244,104.88,Afternoon,Friday
418-05-0656,Cairo,Mandalay,Normal,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,2026-04-20 20:42:00,Cash,178.92,4.761904762,8.946,178.92,Evening,Saturday
678-79-0726,Giza,Naypyitaw,Member,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,2026-04-20 15:28:00,Cash,815.67,4.761904762,40.7835,815.67,Afternoon,Friday
776-68-1096,Cairo,Mandalay,Normal,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,2026-04-20 13:45:00,Credit card,132.36,4.761904762,6.618,132.35999999999999,Afternoon,Monday
592-46-1692,Giza,Naypyitaw,Member,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,2026-04-20 20:10:00,Cash,257.39,4.761904762,12.8695,257.39000000000004,Evening,Friday
434-35-9162,Cairo,Mandalay,Member,Food and beverages,23.34,4,4.668,98.028,2019-02-04,2026-04-20 18:53:00,Ewallet,93.36,4.761904762,4.668,93.36,Evening,Monday
149-14-0304,Giza,Naypyitaw,Member,Health and beauty,28.5,8,11.4,239.4,2019-02-06,2026-04-20 14:24:00,Cash,228.0,4.761904762,11.4,228.0,Afternoon,Wednesday
442-44-6497,Giza,Naypyitaw,Member,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,2026-04-20 11:42:00,Credit card,166.71,4.761904762,8.3355,166.71,Morning,Tuesday
174-64-0215,Cairo,Mandalay,Normal,Sports and travel,69.74,10,34.87,732.27,2019-03-05,2026-04-20 17:49:00,Credit card,697.4,4.761904762,34.87,697.4,Afternoon,Tuesday
210-74-9613,Giza,Naypyitaw,Normal,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,2026-04-20 15:33:00,Ewallet,389.04,4.761904762,19.452,389.04,Afternoon,Saturday
299-29-0180,Cairo,Mandalay,Member,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,2026-04-20 10:54:00,Cash,365.26,4.761904762,18.263,365.26,Morning,Saturday
247-11-2470,Alex,Yangon,Member,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,2026-04-20 16:23:00,Credit card,89.28,4.761904762,4.464,89.28,Afternoon,Friday
635-28-5728,Alex,Yangon,Normal,Health and beauty,56.0,3,8.4,176.4,2019-02-28,2026-04-20 19:33:00,Ewallet,168.0,4.761904762,8.4,168.0,Evening,Thursday
756-49-0168,Alex,Yangon,Member,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,2026-04-20 11:39:00,Ewallet,19.7,4.761904762,0.985,19.7,Morning,Friday
438-23-1242,Cairo,Mandalay,Normal,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,2026-04-20 10:38:00,Ewallet,531.16,4.761904762,26.558,531.16,Morning,Thursday
238-45-6950,Cairo,Mandalay,Member,Food and beverages,53.72,1,2.686,56.406,2019-03-01,2026-04-20 20:03:00,Ewallet,53.72,4.761904762,2.686,53.72,Evening,Friday
607-65-2441,Giza,Naypyitaw,Member,Health and beauty,81.95,10,40.975,860.475,2019-03-10,2026-04-20 12:39:00,Credit card,819.5,4.761904762,40.975,819.5,Afternoon,Sunday
386-27-7606,Giza,Naypyitaw,Member,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,2026-04-20 15:59:00,Credit card,568.4,4.761904762,28.42,568.4,Afternoon,Saturday
137-63-5492,Giza,Naypyitaw,Normal,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,2026-04-20 14:26:00,Ewallet,587.6,4.761904762,29.38,587.6,Afternoon,Tuesday
197-77-7132,Cairo,Mandalay,Member,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,2026-04-20 18:22:00,Ewallet,732.48,4.761904762,36.624,732.48,Evening,Saturday
805-86-0265,Alex,Yangon,Normal,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,2026-04-20 11:32:00,Cash,845.64,4.761904762,42.282,845.64,Morning,Wednesday
733-29-1227,Giza,Naypyitaw,Normal,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,2026-04-20 12:41:00,Cash,389.27,4.761904762,19.4635,389.27,Afternoon,Saturday
451-73-2711,Giza,Naypyitaw,Normal,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,2026-04-20 15:20:00,Ewallet,84.83,4.761904762,4.2415,84.83,Afternoon,Monday
373-14-0504,Alex,Yangon,Member,Sports and travel,71.63,2,7.163,150.423,2019-02-12,2026-04-20 14:33:00,Ewallet,143.26,4.761904762,7.163,143.26,Afternoon,Tuesday
546-80-2899,Alex,Yangon,Member,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,2026-04-20 15:29:00,Ewallet,75.38,4.761904762,3.769,75.38,Afternoon,Wednesday
345-68-9016,Giza,Naypyitaw,Member,Sports and travel,31.67,8,12.668,266.028,2019-01-02,2026-04-20 16:19:00,Credit card,253.36,4.761904762,12.668,253.36,Afternoon,Wednesday
390-17-5806,Giza,Naypyitaw,Member,Food and beverages,38.42,1,1.921,40.341,2019-02-02,2026-04-20 16:33:00,Cash,38.42,4.761904762,1.921,38.42,Afternoon,Saturday
457-13-1708,Cairo,Mandalay,Member,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,2026-04-20 19:07:00,Credit card,652.3,4.761904762,32.615,652.3000000000001,Evening,Tuesday
664-14-2882,Giza,Naypyitaw,Member,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,2026-04-20 14:43:00,Credit card,52.65,4.761904762,2.6325,52.65,Afternoon,Wednesday
487-79-6868,Cairo,Mandalay,Member,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,2026-04-20 19:28:00,Credit card,110.61,4.761904762,5.5305,110.60999999999999,Evening,Tuesday
314-23-4520,Giza,Naypyitaw,Member,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,2026-04-20 20:44:00,Cash,568.61,4.761904762,28.4305,568.61,Evening,Tuesday
210-30-7976,Cairo,Mandalay,Member,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,2026-04-20 11:16:00,Ewallet,89.28,4.761904762,4.464,89.28,Morning,Thursday
585-86-8361,Alex,Yangon,Normal,Food and beverages,27.28,5,6.82,143.22,2019-02-03,2026-04-20 10:31:00,Credit card,136.4,4.761904762,6.82,136.4,Morning,Sunday
807-14-7833,Alex,Yangon,Member,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,2026-04-20 12:30:00,Ewallet,174.2,4.761904762,8.71,174.20000000000002,Afternoon,Friday
775-72-1988,Cairo,Mandalay,Normal,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,2026-04-20 15:05:00,Ewallet,366.4,4.761904762,18.32,366.4,Afternoon,Thursday
288-38-3758,Giza,Naypyitaw,Member,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,2026-04-20 18:30:00,Ewallet,254.61,4.761904762,12.7305,254.61,Evening,Friday
652-43-6591,Alex,Yangon,Normal,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,2026-04-20 13:18:00,Credit card,778.32,4.761904762,38.916,778.32,Afternoon,Saturday
785-96-0615,Cairo,Mandalay,Member,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,2026-04-20 15:28:00,Ewallet,285.92,4.761904762,14.296,285.92,Afternoon,Sunday
406-46-7107,Alex,Yangon,Normal,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,2026-04-20 11:52:00,Cash,579.12,4.761904762,28.956,579.12,Morning,Friday
250-17-5703,Alex,Yangon,Member,Food and beverages,18.85,10,9.425,197.925,2019-02-27,2026-04-20 18:24:00,Ewallet,188.5,4.761904762,9.425,188.5,Evening,Wednesday
156-95-3964,Alex,Yangon,Normal,Food and beverages,55.39,4,11.078,232.638,2019-03-25,2026-04-20 15:19:00,Ewallet,221.56,4.761904762,11.078,221.56,Afternoon,Monday
842-40-8179,Cairo,Mandalay,Member,Food and beverages,77.2,10,38.6,810.6,2019-02-11,2026-04-20 10:38:00,Credit card,772.0,4.761904762,38.6,772.0,Morning,Monday
525-09-8450,Cairo,Mandalay,Normal,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,2026-04-20 15:12:00,Credit card,721.3,4.761904762,36.065,721.3,Afternoon,Thursday
410-67-1709,Alex,Yangon,Member,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,2026-04-20 17:48:00,Ewallet,511.04,4.761904762,25.552,511.04,Afternoon,Sunday
587-73-4862,Alex,Yangon,Member,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,2026-04-20 11:07:00,Ewallet,53.45,4.761904762,2.6725,53.449999999999996,Morning,Tuesday
787-87-2010,Alex,Yangon,Member,Health and beauty,55.5,4,11.1,233.1,2019-01-20,2026-04-20 15:48:00,Credit card,222.0,4.761904762,11.1,222.0,Afternoon,Sunday
593-14-4239,Cairo,Mandalay,Normal,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,2026-04-20 19:40:00,Ewallet,763.68,4.761904762,38.184,763.68,Evening,Tuesday
801-88-0346,Giza,Naypyitaw,Normal,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,2026-04-20 20:30:00,Credit card,228.18,4.761904762,11.409,228.18,Evening,Saturday
388-76-2555,Cairo,Mandalay,Normal,Sports and travel,13.69,6,4.107,86.247,2019-02-13,2026-04-20 13:59:00,Cash,82.14,4.761904762,4.107,82.14,Afternoon,Wednesday
711-31-1234,Cairo,Mandalay,Normal,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,2026-04-20 18:51:00,Cash,382.56,4.761904762,19.128,382.56,Evening,Saturday
886-54-6089,Alex,Yangon,Normal,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,2026-04-20 17:24:00,Cash,68.58,4.761904762,3.429,68.58,Afternoon,Tuesday
707-32-7409,Cairo,Mandalay,Member,Sports and travel,95.54,4,19.108,401.268,2019-02-26,2026-04-20 11:58:00,Ewallet,382.16,4.761904762,19.108,382.16,Morning,Tuesday
759-98-4285,Giza,Naypyitaw,Member,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,2026-04-20 19:01:00,Credit card,601.09,4.761904762,30.0545,601.09,Evening,Wednesday
201-63-8275,Giza,Naypyitaw,Member,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,2026-04-20 16:50:00,Ewallet,475.93,4.761904762,23.7965,475.92999999999995,Afternoon,Sunday
471-06-8611,Giza,Naypyitaw,Normal,Food and beverages,52.42,1,2.621,55.041,2019-02-06,2026-04-20 10:22:00,Credit card,52.42,4.761904762,2.621,52.42,Morning,Wednesday
200-16-5952,Giza,Naypyitaw,Member,Food and beverages,65.65,2,6.565,137.865,2019-01-17,2026-04-20 16:46:00,Cash,131.3,4.761904762,6.565,131.3,Afternoon,Thursday
120-54-2248,Cairo,Mandalay,Normal,Food and beverages,28.86,5,7.215,151.515,2019-01-22,2026-04-20 18:08:00,Credit card,144.3,4.761904762,7.215,144.3,Evening,Tuesday
102-77-2261,Giza,Naypyitaw,Member,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,2026-04-20 18:02:00,Credit card,457.17,4.761904762,22.8585,457.17,Evening,Tuesday
875-31-8302,Cairo,Mandalay,Normal,Sports and travel,93.38,1,4.669,98.049,2019-01-03,2026-04-20 13:07:00,Cash,93.38,4.761904762,4.669,93.38,Afternoon,Thursday
102-06-2002,Giza,Naypyitaw,Member,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,2026-04-20 17:52:00,Cash,126.25,4.761904762,6.3125,126.25,Afternoon,Wednesday
457-94-0464,Cairo,Mandalay,Member,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,2026-04-20 20:32:00,Ewallet,790.83,4.761904762,39.5415,790.83,Evening,Thursday
629-42-4133,Giza,Naypyitaw,Normal,Health and beauty,21.8,8,8.72,183.12,2019-02-19,2026-04-20 19:24:00,Cash,174.4,4.761904762,8.72,174.4,Evening,Tuesday
534-53-3526,Alex,Yangon,Normal,Sports and travel,94.76,4,18.952,397.992,2019-02-11,2026-04-20 16:06:00,Ewallet,379.04,4.761904762,18.952,379.04,Afternoon,Monday
307-04-2070,Alex,Yangon,Member,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,2026-04-20 14:14:00,Credit card,30.62,4.761904762,1.531,30.62,Afternoon,Tuesday
468-99-7231,Giza,Naypyitaw,Normal,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,2026-04-20 17:36:00,Cash,352.08,4.761904762,17.604,352.08,Afternoon,Sunday
516-77-6464,Giza,Naypyitaw,Member,Health and beauty,10.16,5,2.54,53.34,2019-02-24,2026-04-20 13:08:00,Ewallet,50.8,4.761904762,2.54,50.8,Afternoon,Sunday
404-91-5964,Alex,Yangon,Normal,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,2026-04-20 16:09:00,Credit card,522.06,4.761904762,26.103,522.06,Afternoon,Monday
886-77-9084,Giza,Naypyitaw,Normal,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,2026-04-20 11:33:00,Ewallet,575.12,4.761904762,28.756,575.12,Morning,Tuesday
790-38-4466,Giza,Naypyitaw,Normal,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,2026-04-20 10:18:00,Credit card,54.95,4.761904762,2.7475,54.95,Morning,Wednesday
704-10-4056,Giza,Naypyitaw,Member,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,2026-04-20 10:55:00,Credit card,181.41,4.761904762,9.0705,181.41,Morning,Monday
497-37-6538,Alex,Yangon,Normal,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,2026-04-20 15:15:00,Ewallet,412.37,4.761904762,20.6185,412.37,Afternoon,Thursday
651-96-5970,Alex,Yangon,Normal,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,2026-04-20 20:06:00,Credit card,46.41,4.761904762,2.3205,46.41,Evening,Sunday
400-80-4065,Giza,Naypyitaw,Member,Health and beauty,68.55,4,13.71,287.91,2019-02-15,2026-04-20 20:21:00,Credit card,274.2,4.761904762,13.71,274.2,Evening,Friday
744-16-7898,Cairo,Mandalay,Normal,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,2026-04-20 13:48:00,Credit card,973.7,4.761904762,48.685,973.7,Afternoon,Tuesday
263-12-5321,Alex,Yangon,Member,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,2026-04-20 12:52:00,Credit card,648.2,4.761904762,32.41,648.1999999999999,Afternoon,Wednesday
702-72-0487,Alex,Yangon,Normal,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,2026-04-20 12:28:00,Credit card,93.22,4.761904762,4.661,93.22,Afternoon,Tuesday
605-83-1050,Cairo,Mandalay,Normal,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,2026-04-20 16:26:00,Ewallet,54.36,4.761904762,2.718,54.36,Afternoon,Friday
443-60-9639,Giza,Naypyitaw,Member,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,2026-04-20 13:24:00,Cash,60.87,4.761904762,3.0435,60.87,Afternoon,Thursday
864-24-7918,Alex,Yangon,Member,Sports and travel,24.49,10,12.245,257.145,2019-02-22,2026-04-20 15:15:00,Cash,244.9,4.761904762,12.245,244.89999999999998,Afternoon,Friday
359-94-5395,Cairo,Mandalay,Normal,Health and beauty,92.78,1,4.639,97.419,2019-03-15,2026-04-20 10:50:00,Credit card,92.78,4.761904762,4.639,92.78,Morning,Friday
401-09-4232,Giza,Naypyitaw,Member,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,2026-04-20 18:38:00,Ewallet,433.45,4.761904762,21.6725,433.45,Evening,Monday
751-15-6198,Cairo,Mandalay,Normal,Sports and travel,23.01,6,6.903,144.963,2019-01-12,2026-04-20 16:45:00,Ewallet,138.06,4.761904762,6.903,138.06,Afternoon,Saturday
324-41-6833,Giza,Naypyitaw,Member,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,2026-04-20 19:30:00,Ewallet,241.6,4.761904762,12.08,241.6,Evening,Sunday
474-33-8305,Giza,Naypyitaw,Member,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,2026-04-20 13:23:00,Ewallet,471.73,4.761904762,23.5865,471.73,Afternoon,Saturday
759-29-9521,Alex,Yangon,Member,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,2026-04-20 11:27:00,Cash,440.64,4.761904762,22.032,440.64,Morning,Monday
831-81-6575,Cairo,Mandalay,Member,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,2026-04-20 11:12:00,Cash,680.31,4.761904762,34.0155,680.3100000000001,Morning,Saturday
220-68-6701,Alex,Yangon,Normal,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,2026-04-20 16:36:00,Cash,309.88,4.761904762,15.494,309.88,Afternoon,Sunday
618-34-8551,Alex,Yangon,Normal,Sports and travel,93.18,2,9.318,195.678,2019-01-16,2026-04-20 18:41:00,Credit card,186.36,4.761904762,9.318,186.36,Evening,Wednesday
257-60-7754,Alex,Yangon,Normal,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,2026-04-20 17:12:00,Cash,200.92,4.761904762,10.046,200.92,Afternoon,Tuesday
559-61-5987,Cairo,Mandalay,Normal,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,2026-04-20 10:38:00,Cash,17.75,4.761904762,0.8875,17.75,Morning,Monday
189-55-2313,Giza,Naypyitaw,Normal,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,2026-04-20 10:33:00,Ewallet,621.8,4.761904762,31.09,621.8,Morning,Thursday
565-91-4567,Cairo,Mandalay,Normal,Health and beauty,10.75,8,4.3,90.3,2019-03-15,2026-04-20 14:38:00,Ewallet,86.0,4.761904762,4.3,86.0,Afternoon,Friday
380-60-5336,Alex,Yangon,Normal,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,2026-04-20 18:06:00,Credit card,402.6,4.761904762,20.13,402.59999999999997,Evening,Sunday
815-04-6282,Giza,Naypyitaw,Member,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,2026-04-20 12:52:00,Credit card,324.85,4.761904762,16.2425,324.85,Afternoon,Friday
674-56-6360,Alex,Yangon,Normal,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,2026-04-20 14:00:00,Cash,95.15,4.761904762,4.7575,95.15,Afternoon,Friday
778-34-2523,Alex,Yangon,Member,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,2026-04-20 10:57:00,Cash,388.96,4.761904762,19.448,388.96,Morning,Thursday
499-27-7781,Cairo,Mandalay,Normal,Food and beverages,53.21,8,21.284,446.964,2019-03-14,2026-04-20 16:45:00,Ewallet,425.68,4.761904762,21.284,425.68,Afternoon,Thursday
477-59-2456,Giza,Naypyitaw,Normal,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,2026-04-20 11:15:00,Cash,318.08,4.761904762,15.904,318.08,Morning,Wednesday
832-51-6761,Alex,Yangon,Normal,Food and beverages,33.88,8,13.552,284.592,2019-01-19,2026-04-20 20:29:00,Ewallet,271.04,4.761904762,13.552,271.04,Evening,Saturday
869-11-3082,Cairo,Mandalay,Member,Health and beauty,96.16,4,19.232,403.872,2019-01-27,2026-04-20 20:03:00,Credit card,384.64,4.761904762,19.232,384.64,Evening,Sunday
190-59-3964,Cairo,Mandalay,Member,Food and beverages,47.16,5,11.79,247.59,2019-02-03,2026-04-20 14:35:00,Credit card,235.8,4.761904762,11.79,235.79999999999998,Afternoon,Sunday
366-43-6862,Cairo,Mandalay,Normal,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,2026-04-20 16:32:00,Ewallet,211.56,4.761904762,10.578,211.56,Afternoon,Monday
186-43-8965,Alex,Yangon,Member,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,2026-04-20 10:10:00,Credit card,95.36,4.761904762,4.768,95.36,Morning,Sunday
784-21-9238,Giza,Naypyitaw,Member,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,2026-04-20 14:15:00,Cash,10.17,4.761904762,0.5085,10.17,Afternoon,Thursday
276-75-6884,Alex,Yangon,Normal,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,2026-04-20 10:05:00,Cash,206.13,4.761904762,10.3065,206.13,Morning,Monday
109-86-4363,Cairo,Mandalay,Member,Sports and travel,60.08,7,21.028,441.588,2019-02-14,2026-04-20 11:36:00,Credit card,420.56,4.761904762,21.028,420.56,Morning,Thursday
569-76-2760,Alex,Yangon,Member,Sports and travel,22.01,4,4.402,92.442,2019-01-29,2026-04-20 18:15:00,Credit card,88.04,4.761904762,4.402,88.04,Evening,Tuesday
222-42-0244,Cairo,Mandalay,Member,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,2026-04-20 13:53:00,Credit card,648.99,4.761904762,32.4495,648.99,Afternoon,Monday
760-53-9233,Alex,Yangon,Member,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,2026-04-20 18:37:00,Credit card,123.84,4.761904762,6.192,123.84,Evening,Tuesday
538-22-0304,Giza,Naypyitaw,Normal,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,2026-04-20 18:27:00,Cash,649.5,4.761904762,32.475,649.5,Evening,Sunday
416-17-9926,Alex,Yangon,Member,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,2026-04-20 14:42:00,Credit card,742.2,4.761904762,37.11,742.2,Afternoon,Tuesday
237-44-6163,Alex,Yangon,Normal,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,2026-04-20 17:43:00,Cash,84.48,4.761904762,4.224,84.48,Afternoon,Thursday
636-17-0325,Cairo,Mandalay,Normal,Health and beauty,62.57,4,12.514,262.794,2019-02-25,2026-04-20 18:37:00,Cash,250.28,4.761904762,12.514,250.28,Evening,Monday
343-75-9322,Cairo,Mandalay,Member,Sports and travel,11.85,8,4.74,99.54,2019-01-09,2026-04-20 16:34:00,Cash,94.8,4.761904762,4.74,94.8,Afternoon,Wednesday
528-14-9470,Alex,Yangon,Member,Health and beauty,91.3,1,4.565,95.865,2019-02-14,2026-04-20 14:42:00,Ewallet,91.3,4.761904762,4.565,91.3,Afternoon,Thursday
427-45-9297,Cairo,Mandalay,Member,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,2026-04-20 11:01:00,Ewallet,285.11,4.761904762,14.2555,285.10999999999996,Morning,Tuesday
807-34-3742,Alex,Yangon,Normal,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,2026-04-20 19:44:00,Cash,52.38,4.761904762,2.619,52.38,Evening,Tuesday
288-62-1085,Alex,Yangon,Member,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,2026-04-20 13:34:00,Ewallet,192.7,4.761904762,9.635,192.7,Afternoon,Wednesday
670-71-7306,Cairo,Mandalay,Normal,Sports and travel,44.63,6,13.389,281.169,2019-01-02,2026-04-20 20:08:00,Credit card,267.78,4.761904762,13.389,267.78000000000003,Evening,Wednesday
660-29-7083,Giza,Naypyitaw,Normal,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,2026-04-20 15:01:00,Cash,558.7,4.761904762,27.935,558.6999999999999,Afternoon,Tuesday
271-77-8740,Giza,Naypyitaw,Member,Sports and travel,29.22,6,8.766,184.086,2019-01-01,2026-04-20 11:40:00,Ewallet,175.32,4.761904762,8.766,175.32,Morning,Tuesday
497-36-0989,Alex,Yangon,Normal,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,2026-04-20 15:21:00,Cash,155.82,4.761904762,7.791,155.82,Afternoon,Friday
291-59-1384,Cairo,Mandalay,Normal,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,2026-04-20 17:38:00,Cash,60.3,4.761904762,3.015,60.3,Afternoon,Thursday
860-73-6466,Alex,Yangon,Member,Sports and travel,39.47,2,3.947,82.887,2019-03-02,2026-04-20 16:16:00,Credit card,78.94,4.761904762,3.947,78.94,Afternoon,Saturday
549-23-9016,Giza,Naypyitaw,Member,Food and beverages,14.87,2,1.487,31.227,2019-02-13,2026-04-20 18:15:00,Credit card,29.74,4.761904762,1.487,29.74,Evening,Wednesday
896-34-0956,Alex,Yangon,Normal,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,2026-04-20 12:43:00,Cash,21.32,4.761904762,1.066,21.32,Afternoon,Saturday
804-38-3935,Alex,Yangon,Member,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,2026-04-20 11:32:00,Credit card,281.34,4.761904762,14.067,281.34000000000003,Morning,Wednesday
585-90-0249,Alex,Yangon,Member,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,2026-04-20 18:08:00,Ewallet,73.26,4.761904762,3.663,73.26,Evening,Sunday
862-29-5914,Giza,Naypyitaw,Normal,Sports and travel,22.38,1,1.119,23.499,2019-01-30,2026-04-20 17:08:00,Credit card,22.38,4.761904762,1.119,22.38,Afternoon,Wednesday
845-94-6841,Giza,Naypyitaw,Member,Food and beverages,72.88,9,32.796,688.716,2019-01-08,2026-04-20 19:38:00,Cash,655.92,4.761904762,32.796,655.92,Evening,Tuesday
125-45-2293,Alex,Yangon,Normal,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,2026-04-20 13:11:00,Cash,594.6,4.761904762,29.73,594.5999999999999,Afternoon,Saturday
843-73-4724,Alex,Yangon,Normal,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,2026-04-20 11:05:00,Cash,74.1,4.761904762,3.705,74.1,Morning,Friday
409-33-9708,Alex,Yangon,Normal,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,2026-04-20 10:12:00,Ewallet,196.96,4.761904762,9.848,196.96,Morning,Tuesday
658-66-3967,Giza,Naypyitaw,Normal,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,2026-04-20 15:42:00,Ewallet,372.33,4.761904762,18.6165,372.33,Afternoon,Monday
866-70-2814,Cairo,Mandalay,Normal,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,2026-04-20 11:58:00,Ewallet,527.9,4.761904762,26.395,527.9,Morning,Monday
160-22-2687,Alex,Yangon,Member,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,2026-04-20 14:21:00,Ewallet,479.75,4.761904762,23.9875,479.75,Afternoon,Wednesday
